[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",Kimerker88,
[],RT @GranolaNutMix: Permanent mask up hours,HxstoricalHenry,Stolen Kalapuya Land
[],RT @straysneedlove: As we all struggle together to cope with the pandemic let's not forget these homeless animals desperately need our help…,LzProw,
[],Rhode Island National Guard Searches Homes for Fleeing New Yorkers https://t.co/SCuz2uiBny,grandmasharonD,
['COVID19'],RT @AhmedSiwi: I know this might be my first debbie downer tweet of #COVID19. But a fellow doctor just died after contracting the virus fro…,bluetexan_,TX
[],"RT @JustinAHorwitz: Mike Bloomberg spent nearly $1 billion running for President with the slogan “Mike will get it done.” 
Since the outbre…",eastman_mtw,"Talkeetna, AK"
[],RT @Bellaboy23: This is something my mum would forward me on WhatsApp,kgmnassa,North Korea
[],"With all respect Sir, it is the Chinese virus. They are responsible for the worldwide spread. The world is in turmo… https://t.co/05BXZWeksc",TheUnit75690504,
[],RT @BillAckman: We can finance the infrastructure with near zero cost long-term financing. Build costs will be lower because of lower commo…,kimberly_kucera,
[],"RT @ayemojubar: USA 123k cases 3k recovered, (2%).
Italy 92k cases 12k recovered, (13%).
Spain 16%, Germany 14%, UK 0.7%.

China 81k cases…",hexoli,Lagos
[],"@ForLimitedGov @paulsperry_ No, the virus is actually a pandemic. Look up the definition of pandemic. It's not an opinion.",joe_nicolini,"Long Island, NY"
[],"RT @222Minutes: June 23rd.

2036.

Justin Trudeau remains in self-isolation as he can't rule out the fact that he might have some kind of s…",AyanTrumpsIslam,Canada / USA 
[],"@soccernurds Exactly, there’s no sports right now and on the other hand we’re already saturated with virus data...… https://t.co/4HB3qj8GZm",carlito7gdl,"Texas, USA"
['صحافی_مانگے_لفافہ'],"RT @HaiderISF: #صحافی_مانگے_لفافہ
Pakiatan is currently suffering from three war's
1)  Corona Virus .
2)  Ignorance people.
3)  False news…",sanaaaaaaakk,I love Pakistan 
['AMJoy'],RT @ericsslater: Interesting point made on #AMJoy just now by Carol Simpson. The trump propaganda-fests @ 5 pm each day are timed to preemp…,ImaxinarDM,"Bellingham, WA"
[],"RT @davidaxelrod: He knows that he is liable for the six weeks he flagrantly dismissed the severity of the threat, during which we lost val…",latebloomer4140,
[],@HKWORLDCITY @WHO @rthk_news Newspapers worldwide are praising Taiwan for their effective measures to curb the spre… https://t.co/mOb9iZ1bQe,tomy_mrtumi,Hong Kong
[],@GOPChairwoman @realDonaldTrump These allegations don’t even make sense.  How did the impeachment process effect th… https://t.co/IXz2Y3gHUN,restlow,
[],@hughriminton F**ing imbeciles . I wish this virus was a bit more selective.,IChristianAcuna,"Sydney, Australia"
[],"RT @LovedMess: WHO said once about the ncov...
no need to wear masks
no need for travel bans
only symptomatics are the main drivers of tran…",bank_masaki,
[],@kevinoneill14 @steelhawk @NYScanner @disclosetv This is getting ridiculous. It’s not highly contagious if it’s dea… https://t.co/VOwlfxoWxG,mmitoptech4,"Kentucky, USA"
[],"Coronavirus: 20,000 former NHS staff return to fight virus, PM says https://t.co/YchH6JOnzD",happyheart555,"Islamabad, Pakistan"
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",PeggySm22012007,
[],RT @PeterKolchinsky: 1) The patients have likely indeed recovered from their covid infection and are on their way to clearing the virus as…,kellypatrickxox,Sleepy Town     
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",CyndiSchrader22,"Gaylord, MI"
[],"RT @mitchellvii: In your entire life, have you ever seen a virus which has killed just 2500 people, (most of whom were already beyond life-…",BugelBoy99,"Kelowna, BC, CANADA"
[],"RT @Julian_Epp: Because everyone in Italy is quarantined, the natural wildlife has returned to the water and forests ❤️ We are the virus ht…",Cinnamon_zzzt,Lv.16 ps. Ranmaru dm me plz
[],"@Maze_May_ @Imamofpeace Chinese Communist Party virus ,
CCP virus, please.",KVST14,Crazy Universe
[],"RT @lienomail: WHO, take a look at this Italian documentary from 2015 and then tell us this virus has nothing to do with China.…",StefAndre11,Texas
['StayAtHome'],"This is why we do what we can to stop the spread of this deadly virus. 
#StayAtHome",K_Geezy74,"Louisville, KY"
[],"RT @brendagoh_: “No farewells, no ceremonies are allowed，“ a director at a crematorium in China's Hubei province told Reuters. 

The corona…",Alam_Chaudry,
[],RT @thebradfordfile: I'm not voting for Trump in spite of the coronavirus. I'm voting for Trump because this pandemic reaffirms EVERYTHING…,LSorenson7,"Wisconsin, USA"
[],"This damn Virus has been a paaaain...

(~3~)",C0ffei,Art: @Burnrev
[],@YahooNews It is only for a time. We need to rid our nation of this dictator wannabe before he tries to take over o… https://t.co/b33l7bEigU,PastorMaryMac,"Lincoln, NE"
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",ghlover1978,MG#2 Lason Nation
[],RT @NickAdamsinUSA: Every single day President Trump and VP Mike Pence address the nation and brief them on a variety of topics related to…,MichelleBeshar2,
[],@TheOfficerTatum @patriot_nate19 The numbers are inaccurate if you die from heart disease but test positive for Chi… https://t.co/NGyCC5aATl,Element92184127,
[],RT @GabrielGunner21: He’s the only person left that can stop this virus😭😭 https://t.co/gaWFm4b18f,Bjespi36,"College Station, TX"
[],"Sir Ji you first do something of China.
 In the coming times, China is going to be a huge threat to the entire worl… https://t.co/woLEE1OOuG",ArunBhartiya26,India
[],"RT @SrBachchan: T 3484 - "" Can we please delete the 2020 year and then reinstall it anew  ?
This version is with virus !"" ~ Ef j",vallabhthanvi,
[],RT @StevenBeschloss: I don’t look forward to when we’ll find out the various ways Trump is exploiting this virus to make money. But you kno…,KLF00383321,
[],"RT @venzq: Dr @Swamy39  , good that you took all precautionary measures doing a Namaste to avoid catching 'Karuna' Virus in 1996 itself. @v…",prasadhemant,Bharat | Malaysia | Singapore
[],RT @bobosonow: @SarahVarney4 @alexnazaryan I feel the reach of the virus is so under reported . Wishing you a speedy recovery . Southern Ca…,PublicOutcrySy,Northern California
[],"RT @ChrisMurphyCT: The power to best this virus lies within all of us. If we keep our heads down, stay as positive as is possible, and vigi…",Mcooper28Mc,
[],"RT @ginnylourn: You constantly try to get a ""gotcha"" moment,  today and several weeks ago when you said, ""I wonder what they say behind my…",goldwaterkid65,United States
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",MamaofBAJ,United States
[],RT @realTuckFrumper: Trump Still Hasn’t Tweeted Any Sympathy to Victims of Virus — But He Did Just Tweet About Meghan Markle https://t.co/W…,WS57270049,
[],RT @BhadDhad: haven’t heard of kaitlin Bennett for awhile... did the virus finally sent her ass to god,jakeplzstop,"Ontario, Canada"
[],RT @animatedtext: the government will kill me faster than this virus https://t.co/aDQxnWJqh3,bunanawhale,Tsuzuru’s Laptop
[],@thebradfordfile “The heat will kill the virus in April” - a very large ah-brain,InfectorInChief,
[],@ikramafrah send them a virus,taughtmeluv,
[],RT @ArunNutan: @Mike69592539 @1984to1776 @remonwangxt Chinese were protesting calling this as Chinese Virus. So now it's called Covid-19 wi…,prasetycio,Purwokerto-Indonesia
[],Good Job!,ArringtonCoach,"Fairfield, TX"
[],RT @drinkwaterslut: see you when the virus is over bitch,clebpetit,rj
[],"@mezairplush I treat people with the virus, yet as if right now there is no cure for the plague.",mlp_PartyThrill,United Kingdom
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",Imaconsumer,
['BoycottTrumpPressConferences'],"RT @LavenderVote: #BoycottTrumpPressConferences
1.She wouldn’t have called a deadly virus a hoax
2.She wouldn’t have given China PPE, med s…",HaroldM49845860,
[],"His enemies are brexiteer but this the SMARTEST VIRUS sees all evil athiest, wicked, evil beings as the enemy.",StockportSuper,Hawaiian Islands
[],"RT @rishibagree: Rohini Singh wants the rich to donate for Corona Virus

Rohini Singh regularly flaunts her Mercedes on twitter

Rohini Sin…",JadhavWorld,"Hubli, India"
[],"RT @ddale8: Trump says the virus has hit 151 countries. He said somebody, who he doesn't name, told him that ""they didn't know that we had…",DDGriffith,United States
[],RT @Lrihendry: How is it right that all these Democrats in NYC packed their bags and took the virus across America yet big mouthed Cuomo on…,pkrueger1959,United States
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",beewong76345941,
[],"RT @mrseankelly: This is no time for restraint.

If the press isn’t willing to hector government into sharing information while a deadly vi…",bsadams25,
[],"If only everyone had just watched The Office’s Season 7, episode 7.

The virus spread would have been so much less...",SERM416,United States
[],RT @zacjanderson: So many upsetting things in this story. A son saying goodbye to his dad by speakerphone. The grim reality of a COVID-19 d…,kkds36,
['BreakingNews'],"RT @charlesadler: #BreakingNews This is one of those nights where I am finding it hard to breathe-not because of the virus. 25,000 human be…",canteach,Territory of the Mississaugas of the New Credit
[],"@SpeakerPelosi It is strange that virus estimates on infected and death, are based on countries with health insuran… https://t.co/Z7sRTdAsjz",ClaxonRichard,
[],"And Trump today casually accepted Dr. Fauci’s numbers that 100,000 to 200,000 Americans will be killed by the virus… https://t.co/hGFwCkm3DI",67Capt_Canuck,"Ontario, Canada"
['Coronavirustruth'],"RT @mcragb: #Coronavirustruth People are dying, the virus doesn't not care if you're 14 or 80, healthy or with health conditions. To whom d…",playboiyG,"Long Island, New York"
[],"RT @davidaxelrod: He knows that he is liable for the six weeks he flagrantly dismissed the severity of the threat, during which we lost val…",navin871,"Puerto Rico, USA"
[],Engraved,Jackie_A_Berry,
[],RT @Mr_Siddharth: Journalism during Pandemic. People must not forget faces of these vultures and they need to learn lessons once we get out…,Amit70545632,"Kolkata, India"
[],"RT @PeterKolchinsky: 2) these tests can be very sensitive at detecting viral genetic material, even it’s just a non-infectious byproduct of…",kellypatrickxox,Sleepy Town     
[],"RT @SrBachchan: T 3484 - "" Can we please delete the 2020 year and then reinstall it anew  ?
This version is with virus !"" ~ Ef j",Trinadhpoliset2,"Rajahmundry, India"
[],"RT @svdate: 1) The president downplayed the virus threat for 7 weeks, AFTER he received info how deadly it was in China
2) He claimed -- fa…",T______S______C,"Springfield, IL"
[],"RT @2LarryJohnson7: 42.4 million babies killed by abortion in 2019

Media blackout on all Undocumented number of children ritualistically…",CatlettDan,
[],"RT @CovHousePrez: 17/17 Take heart. While the virus has us afraid and cornered, Love has something else in mind entirely,  if we choose it.",mholcomb28,"ÜT: 41.152744,-87.883647"
[],"RT @Deborah12474068: @mattprescott @SandraDunn1955 Some folk are just good folk, aren't they? I HATE this virus with all of my soul, but I…",chodkpa1,The SAV
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,sachs_abbi,"Florida, USA"
[],"Come tf one dm""v"" fuck yah doing moe",PHYTIAKIRENA,
[],"RT @SrBachchan: T 3484 - "" Can we please delete the 2020 year and then reinstall it anew  ?
This version is with virus !"" ~ Ef j",sudheerakki175,
[],RT @willchamberlain: President Trump is absolutely doing the responsible and prudent thing by extending the CDC's recommendations to April…,stars1578,
[],@Winners786 @ABC7Amarillo Are you saying the US government is at fault for this virus?,mygrainemp4,
[],"Joe Diffie just made superb country music. I forgot how much I really liked this song.

Can we get rid of this viru… https://t.co/wgKfWBQ0Pn",DJOtisBadass,"Lexington, KENTUCKY"
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",JodyCraney,"Pensacola, FL"
